"COM","TNCC","NCC","NCCENR","LIBELLE","DATE_DEBUT","DATE_FIN"
"01310","0","PREMEYZEL","Prémeyzel","Prémeyzel","1943-01-01",""
"01311","0","PREMILLIEU","Prémillieu","Prémillieu","1943-01-01",""
"01312","0","PRESSIAT","Pressiat","Pressiat","1943-01-01","2016-01-01"
"01313","0","PREVESSIN","Prévessin","Prévessin","1943-01-01","1975-01-01"
"01313","0","PREVESSIN MOENS","Prévessin-Moëns","Prévessin-Moëns","1975-01-01",""
"01314","0","PRIAY","Priay","Priay","1943-01-01",""
"01315","0","PROULIEU","Proulieu","Proulieu","1943-01-01","1965-01-10"
"01316","0","PUGIEU","Pugieu","Pugieu","1943-01-01","2017-01-01"
"01317","0","RAMASSE","Ramasse","Ramasse","1943-01-01",""
"01318","0","RANCE","Rancé","Rancé","1943-01-01",""
"01319","0","RELEVANT","Relevant","Relevant","1943-01-01",""
"01320","0","REPLONGES","Replonges","Replonges","1943-01-01",""
"01321","0","REVONNAS","Revonnas","Revonnas","1943-01-01",""
"01322","0","REYRIEUX","Reyrieux","Reyrieux","1943-01-01",""
"01323","0","REYSSOUZE","Reyssouze","Reyssouze","1943-01-01",""
"01324","0","RIGNAT","Rignat","Rignat","1943-01-01","1974-01-01"
"01325","0","RIGNIEUX LE FRANC","Rignieux-le-Franc","Rignieux-le-Franc","1943-01-01",""
"01326","0","RILLIEUX","Rillieux","Rillieux","1943-01-01","1967-12-31"
"01327","0","ROMANECHE","Romanèche","Romanèche","1943-01-01","1973-01-01"
"01328","0","ROMANS","Romans","Romans","1943-01-01",""
"01329","0","ROSSILLON","Rossillon","Rossillon","1943-01-01",""
"01330","0","RUFFIEU","Ruffieu","Ruffieu","1943-01-01",""
"01331","0","SAINT ALBAN","Saint-Alban","Saint-Alban","1943-01-01",""
"01332","0","SAINT ANDRE DE BAGE","Saint-André-de-Bâgé","Saint-André-de-Bâgé","1943-01-01",""
"01333","0","SAINT ANDRE DE CORCY","Saint-André-de-Corcy","Saint-André-de-Corcy","1943-01-01",""
"01334","0","SAINT ANDRE D HUIRIAT","Saint-André-d'Huiriat","Saint-André-d'Huiriat","1943-01-01",""
"01335","0","SAINT ANDRE LE BOUCHOUX","Saint-André-le-Bouchoux","Saint-André-le-Bouchoux","1943-01-01",""
"01336","0","SAINT ANDRE SUR VIEUX JONC","Saint-André-sur-Vieux-Jonc","Saint-André-sur-Vieux-Jonc","1943-01-01",""
"01337","0","SAINT BENIGNE","Saint-Bénigne","Saint-Bénigne","1943-01-01",""
"01338","0","SAINT BENOIT","Saint-Benoît","Saint-Benoît","1943-01-01","2016-01-01"
"01338","0","GROSLEE SAINT BENOIT","Groslée-Saint-Benoit","Groslée-Saint-Benoit","2016-01-01",""
"01339","0","SAINT BERNARD","Saint-Bernard","Saint-Bernard","1943-01-01",""
"01340","0","SAINT BOIS","Saint-Bois","Saint-Bois","1943-01-01","2016-01-01"
"01341","0","SAINT CHAMP","Saint-Champ","Saint-Champ","1943-01-01","2019-01-01"
"01342","0","SAINTE CROIX","Sainte-Croix","Sainte-Croix","1943-01-01",""
"01343","0","SAINT CYR SUR MENTHON","Saint-Cyr-sur-Menthon","Saint-Cyr-sur-Menthon","1943-01-01",""
"01344","0","SAINT DENIS LES BOURG","Saint-Denis-lès-Bourg","Saint-Denis-lès-Bourg","1943-01-01",""
"01345","0","SAINT DENIS EN BUGEY","Saint-Denis-en-Bugey","Saint-Denis-en-Bugey","1943-01-01",""
"01346","0","SAINT DIDIER D AUSSIAT","Saint-Didier-d'Aussiat","Saint-Didier-d'Aussiat","1943-01-01",""
"01347","0","SAINT DIDIER DE FORMANS","Saint-Didier-de-Formans","Saint-Didier-de-Formans","1943-01-01",""
"01348","0","SAINT DIDIER SUR CHALARONNE","Saint-Didier-sur-Chalaronne","Saint-Didier-sur-Chalaronne","1943-01-01",""
"01349","0","SAINT ELOI","Saint-Éloi","Saint-Éloi","1943-01-01",""
"01350","0","SAINT ETIENNE DU BOIS","Saint-Étienne-du-Bois","Saint-Étienne-du-Bois","1943-01-01",""
"01351","0","SAINT ETIENNE SUR CHALARONNE","Saint-Étienne-sur-Chalaronne","Saint-Étienne-sur-Chalaronne","1943-01-01",""
"01352","0","SAINT ETIENNE SUR REYSSOUZE","Saint-Étienne-sur-Reyssouze","Saint-Étienne-sur-Reyssouze","1943-01-01",""
"01353","0","SAINTE EUPHEMIE","Sainte-Euphémie","Sainte-Euphémie","1943-01-01",""
"01354","0","SAINT GENIS POUILLY","Saint-Genis-Pouilly","Saint-Genis-Pouilly","1943-01-01",""
"01355","0","SAINT GENIS SUR MENTHON","Saint-Genis-sur-Menthon","Saint-Genis-sur-Menthon","1943-01-01",""
"01356","0","SAINT GEORGES SUR RENON","Saint-Georges-sur-Renon","Saint-Georges-sur-Renon","1943-01-01",""
"01357","0","SAINT GERMAIN DE JOUX","Saint-Germain-de-Joux","Saint-Germain-de-Joux","1943-01-01",""
"01358","0","SAINT GERMAIN LES PAROISSES","Saint-Germain-les-Paroisses","Saint-Germain-les-Paroisses","1943-01-01",""
"01359","0","SAINT GERMAIN SUR RENON","Saint-Germain-sur-Renon","Saint-Germain-sur-Renon","1943-01-01",""
"01360","0","SAINT JEAN DE GONVILLE","Saint-Jean-de-Gonville","Saint-Jean-de-Gonville","1943-01-01",""
"01361","0","SAINT JEAN DE NIOST","Saint-Jean-de-Niost","Saint-Jean-de-Niost","1943-01-01",""
"01362","0","SAINT JEAN DE THURIGNEUX","Saint-Jean-de-Thurigneux","Saint-Jean-de-Thurigneux","1943-01-01",""
"01363","0","SAINT JEAN LE VIEUX","Saint-Jean-le-Vieux","Saint-Jean-le-Vieux","1943-01-01",""
"01364","0","SAINT JEAN SUR REYSSOUZE","Saint-Jean-sur-Reyssouze","Saint-Jean-sur-Reyssouze","1943-01-01",""
"01365","0","SAINT JEAN SUR VEYLE","Saint-Jean-sur-Veyle","Saint-Jean-sur-Veyle","1943-01-01",""
"01366","0","SAINTE JULIE","Sainte-Julie","Sainte-Julie","1943-01-01",""
"01367","0","SAINT JULIEN SUR REYSSOUZE","Saint-Julien-sur-Reyssouze","Saint-Julien-sur-Reyssouze","1943-01-01",""
"01368","0","SAINT JULIEN SUR VEYLE","Saint-Julien-sur-Veyle","Saint-Julien-sur-Veyle","1943-01-01",""
"01369","0","SAINT JUST","Saint-Just","Saint-Just","1943-01-01",""
"01370","0","SAINT LAURENT","Saint-Laurent","Saint-Laurent","1943-01-01","1958-12-19"
"01370","0","SAINT LAURENT SUR SAONE","Saint-Laurent-sur-Saône","Saint-Laurent-sur-Saône","1958-12-19",""
"01371","0","SAINT MARCEL","Saint-Marcel","Saint-Marcel","1943-01-01",""
"01372","0","SAINT MARTIN DE BAVEL","Saint-Martin-de-Bavel","Saint-Martin-de-Bavel","1943-01-01",""
"01373","0","SAINT MARTIN DU FRENE","Saint-Martin-du-Frêne","Saint-Martin-du-Frêne","1943-01-01",""
"01374","0","SAINT MARTIN DU MONT","Saint-Martin-du-Mont","Saint-Martin-du-Mont","1943-01-01",""
"01375","0","SAINT MARTIN LE CHATEL","Saint-Martin-le-Châtel","Saint-Martin-le-Châtel","1943-01-01",""
"01376","0","SAINT MAURICE DE BEYNOST","Saint-Maurice-de-Beynost","Saint-Maurice-de-Beynost","1943-01-01",""
"01377","0","SAINT MAURICE D ECHAZEAUX","Saint-Maurice-d'Échazeaux","Saint-Maurice-d'Échazeaux","1943-01-01","1943-08-01"
"01378","0","SAINT MAURICE DE GOURDANS","Saint-Maurice-de-Gourdans","Saint-Maurice-de-Gourdans","1943-01-01",""
"01379","0","SAINT MAURICE DE REMENS","Saint-Maurice-de-Rémens","Saint-Maurice-de-Rémens","1943-01-01",""
"01380","0","SAINT NIZIER LE BOUCHOUX","Saint-Nizier-le-Bouchoux","Saint-Nizier-le-Bouchoux","1943-01-01",""
"01381","0","SAINT NIZIER LE DESERT","Saint-Nizier-le-Désert","Saint-Nizier-le-Désert","1943-01-01",""
"01382","0","SAINTE OLIVE","Sainte-Olive","Sainte-Olive","1943-01-01",""
"01383","0","SAINT PAUL DE VARAX","Saint-Paul-de-Varax","Saint-Paul-de-Varax","1943-01-01",""
"01384","0","SAINT RAMBERT","Saint-Rambert","Saint-Rambert","1943-01-01","1956-10-19"
"01384","0","SAINT RAMBERT EN BUGEY","Saint-Rambert-en-Bugey","Saint-Rambert-en-Bugey","1956-10-19",""
"01385","0","SAINT REMY","Saint-Rémy","Saint-Rémy","1943-01-01",""
"01386","0","SAINT SORLIN EN BUGEY","Saint-Sorlin-en-Bugey","Saint-Sorlin-en-Bugey","1943-01-01",""
"01387","0","SAINT SULPICE","Saint-Sulpice","Saint-Sulpice","1943-01-01",""
"01388","0","SAINT TRIVIER DE COURTES","Saint-Trivier-de-Courtes","Saint-Trivier-de-Courtes","1943-01-01",""
"01389","0","SAINT TRIVIER SUR MOIGNANS","Saint-Trivier-sur-Moignans","Saint-Trivier-sur-Moignans","1943-01-01",""
"01390","0","SAINT VULBAS","Saint-Vulbas","Saint-Vulbas","1943-01-01",""
"01391","0","SALAVRE","Salavre","Salavre","1943-01-01",""
"01392","0","SAMOGNAT","Samognat","Samognat","1943-01-01",""
"01393","0","SANDRANS","Sandrans","Sandrans","1943-01-01",""
"01394","0","SATHONAY CAMP","Sathonay-Camp","Sathonay-Camp","1943-01-01","1967-12-31"
"01395","0","SATHONAY VILLAGE","Sathonay-Village","Sathonay-Village","1943-01-01","1967-12-31"
"01396","0","SAULT BRENAZ","Sault-Brénaz","Sault-Brénaz","1943-01-01",""
"01397","0","SAUVERNY","Sauverny","Sauverny","1943-01-01",""
"01398","0","SAVIGNEUX","Savigneux","Savigneux","1943-01-01",""
"01399","0","SEGNY","Ségny","Ségny","1943-01-01",""
"01400","0","SEILLONNAZ","Seillonnaz","Seillonnaz","1943-01-01",""
"01401","0","SERGY","Sergy","Sergy","1943-01-01",""
"01402","0","SERMOYER","Sermoyer","Sermoyer","1943-01-01",""
"01403","0","SERRIERES","Serrières","Serrières","1943-01-01","1955-03-31"
"01403","0","SERRIERES DE BRIORD","Serrières-de-Briord","Serrières-de-Briord","1955-03-31",""
"01404","0","SERRIERES SUR AIN","Serrières-sur-Ain","Serrières-sur-Ain","1943-01-01",""
"01405","0","SERVAS","Servas","Servas","1943-01-01",""
"01406","0","SERVIGNAT","Servignat","Servignat","1943-01-01",""
"01407","0","SEYSSEL","Seyssel","Seyssel","1943-01-01",""
"01408","0","SIMANDRE","Simandre","Simandre","1943-01-01","1994-06-13"
"01408","0","SIMANDRE SUR SURAN","Simandre-sur-Suran","Simandre-sur-Suran","1994-06-13",""
"01409","0","SONGIEU","Songieu","Songieu","1943-01-01","2016-01-01"
"01410","0","SONTHONNAX LA MONTAGNE","Sonthonnax-la-Montagne","Sonthonnax-la-Montagne","1943-01-01",""
"01411","0","SOUCLIN","Souclin","Souclin","1943-01-01",""
"01412","0","SULIGNAT","Sulignat","Sulignat","1943-01-01",""
"01413","0","SURJOUX","Surjoux","Surjoux","1943-01-01","2019-01-01"
"01414","0","SUTRIEU","Sutrieu","Sutrieu","1943-01-01","2019-01-01"
"01415","0","TALISSIEU","Talissieu","Talissieu","1943-01-01",""
"01416","0","TENAY","Tenay","Tenay","1943-01-01",""
"01417","0","THEZILLIEU","Thézillieu","Thézillieu","1943-01-01","2019-01-01"
"01418","0","THIL","Thil","Thil","1943-01-01",""
"01419","0","THOIRY","Thoiry","Thoiry","1943-01-01",""
"01420","0","THOISSEY","Thoissey","Thoissey","1943-01-01",""
"01421","0","TORCIEU","Torcieu","Torcieu","1943-01-01",""
"01422","0","TOSSIAT","Tossiat","Tossiat","1943-01-01",""
"01423","0","TOUSSIEUX","Toussieux","Toussieux","1943-01-01",""
"01424","0","TRAMOYES","Tramoyes","Tramoyes","1943-01-01",""
"01425","3","TRANCLIERE","Tranclière","La Tranclière","1943-01-01",""
"01426","0","TREFFORT","Treffort","Treffort","1943-01-01","1972-12-01"
"01426","0","TREFFORT CUISIAT","Treffort-Cuisiat","Treffort-Cuisiat","1972-12-01","2016-01-01"
"01426","0","VAL REVERMONT","Val-Revermont","Val-Revermont","2016-01-01",""
"01427","0","TREVOUX","Trévoux","Trévoux","1943-01-01",""
"01428","0","VALEINS","Valeins","Valeins","1943-01-01",""
"01429","0","VANDEINS","Vandeins","Vandeins","1943-01-01",""
"01430","0","VARAMBON","Varambon","Varambon","1943-01-01",""
"01431","0","VAUX EN BUGEY","Vaux-en-Bugey","Vaux-en-Bugey","1943-01-01",""
"01432","0","VERJON","Verjon","Verjon","1943-01-01",""
"01433","0","VERNOUX","Vernoux","Vernoux","1943-01-01",""
"01434","0","VERSAILLEUX","Versailleux","Versailleux","1943-01-01",""
"01435","0","VERSONNEX","Versonnex","Versonnex","1943-01-01",""
"01436","0","VESANCY","Vesancy","Vesancy","1943-01-01",""
"01437","0","VESCOURS","Vescours","Vescours","1943-01-01",""
"01438","0","VESENEX CRASSY","Vésenex-Crassy","Vésenex-Crassy","1943-01-01","1965-02-15"
"01439","0","VESINES","Vésines","Vésines","1943-01-01",""
"01440","0","VEYZIAT","Veyziat","Veyziat","1943-01-01","1973-01-01"
"01441","0","VIEU D IZENAVE","Vieu-d'Izenave","Vieu-d'Izenave","1943-01-01",""
"01442","0","VIEU","Vieu","Vieu","1943-01-01","2019-01-01"
"01443","0","VILLARS","Villars","Villars","1943-01-01","1956-10-19"
"01443","0","VILLARS LES DOMBES","Villars-les-Dombes","Villars-les-Dombes","1956-10-19",""
"01444","0","VILLEBOIS","Villebois","Villebois","1943-01-01",""
"01445","0","VILLEMOTIER","Villemotier","Villemotier","1943-01-01",""
"01446","0","VILLENEUVE","Villeneuve","Villeneuve","1943-01-01",""
"01447","0","VILLEREVERSURE","Villereversure","Villereversure","1943-01-01",""
"01448","0","VILLES","Villes","Villes","1943-01-01",""
"01449","0","VILLETTE","Villette","Villette","1943-01-01","1991-03-21"
"01449","0","VILLETTE SUR AIN","Villette-sur-Ain","Villette-sur-Ain","1991-03-21",""
"01450","0","VILLIEU","Villieu","Villieu","1943-01-01","1974-01-01"
"01450","0","VILLIEU LOYES MOLLON","Villieu-Loyes-Mollon","Villieu-Loyes-Mollon","1974-01-01",""
"01451","0","VIRIAT","Viriat","Viriat","1943-01-01",""
"01452","0","VIRIEU LE GRAND","Virieu-le-Grand","Virieu-le-Grand","1943-01-01",""
"01453","0","VIRIEU LE PETIT","Virieu-le-Petit","Virieu-le-Petit","1943-01-01","2019-01-01"
"01453","1","ARVIERE EN VALROMEY","Arvière-en-Valromey","Arvière-en-Valromey","2019-01-01",""
"01454","0","VIRIGNIN","Virignin","Virignin","1943-01-01",""
"01455","0","VOLOGNAT","Volognat","Volognat","1943-01-01","1973-03-01"
"01456","0","VONGNES","Vongnes","Vongnes","1943-01-01",""
"01457","0","VONNAS","Vonnas","Vonnas","1943-01-01",""
"01458","0","VOUVRAY","Vouvray","Vouvray","1943-01-01","1973-11-01"
"02001","1","ABBECOURT","Abbécourt","Abbécourt","1943-01-01",""
"02002","1","ACHERY","Achery","Achery","1943-01-01",""
"02003","1","ACY","Acy","Acy","1943-01-01",""
"02004","1","AGNICOURT ET SECHELLES","Agnicourt-et-Séchelles","Agnicourt-et-Séchelles","1943-01-01",""
"02005","1","AGUILCOURT","Aguilcourt","Aguilcourt","1943-01-01",""
"02006","1","AISONVILLE ET BERNOVILLE","Aisonville-et-Bernoville","Aisonville-et-Bernoville","1943-01-01",""
"02007","1","AIZELLES","Aizelles","Aizelles","1943-01-01",""
"02008","1","AIZY","Aizy","Aizy","1943-01-01","1971-02-25"
"02008","1","AIZY JOUY","Aizy-Jouy","Aizy-Jouy","1971-02-25",""
"02009","1","ALAINCOURT","Alaincourt","Alaincourt","1943-01-01",""
"02010","1","ALLEMANT","Allemant","Allemant","1943-01-01",""
"02011","1","AMBLENY","Ambleny","Ambleny","1943-01-01",""
"02012","1","AMBRIEF","Ambrief","Ambrief","1943-01-01",""
"02013","1","AMIFONTAINE","Amifontaine","Amifontaine","1943-01-01",""
"02014","1","AMIGNY ROUY","Amigny-Rouy","Amigny-Rouy","1943-01-01",""
"02015","1","ANCIENVILLE","Ancienville","Ancienville","1943-01-01",""
"02016","1","ANDELAIN","Andelain","Andelain","1943-01-01",""
"02017","1","ANGUILCOURT LE SART","Anguilcourt-le-Sart","Anguilcourt-le-Sart","1943-01-01",""
"02018","1","ANIZY LE CHATEAU","Anizy-le-Château","Anizy-le-Château","1943-01-01","2019-01-01"
"02018","1","ANIZY LE GRAND","Anizy-le-Grand","Anizy-le-Grand","2019-01-01",""
"02019","1","ANNOIS","Annois","Annois","1943-01-01",""
"02020","1","ANY MARTIN RIEUX","Any-Martin-Rieux","Any-Martin-Rieux","1943-01-01",""
"02021","1","ARCHON","Archon","Archon","1943-01-01",""
"02022","1","ARCY SAINTE RESTITUE","Arcy-Sainte-Restitue","Arcy-Sainte-Restitue","1943-01-01",""
"02023","1","ARMENTIERES SUR OURCQ","Armentières-sur-Ourcq","Armentières-sur-Ourcq","1943-01-01",""
"02024","1","ARRANCY","Arrancy","Arrancy","1943-01-01",""
"02025","1","ARTEMPS","Artemps","Artemps","1943-01-01",""
"02026","1","ARTONGES","Artonges","Artonges","1943-01-01","2016-01-01"
"02027","1","ASSIS SUR SERRE","Assis-sur-Serre","Assis-sur-Serre","1943-01-01",""
"02028","1","ATHIES SOUS LAON","Athies-sous-Laon","Athies-sous-Laon","1943-01-01",""
"02029","1","ATTILLY","Attilly","Attilly","1943-01-01",""
"02030","1","AUBENCHEUL AUX BOIS","Aubencheul-aux-Bois","Aubencheul-aux-Bois","1943-01-01",""
"02031","1","AUBENTON","Aubenton","Aubenton","1943-01-01",""
"02032","1","AUBIGNY","Aubigny","Aubigny","1943-01-01","1979-06-15"
"02032","1","AUBIGNY AUX KAISNES","Aubigny-aux-Kaisnes","Aubigny-aux-Kaisnes","1979-06-15",""
"02033","1","AUBIGNY EN LAONNOIS","Aubigny-en-Laonnois","Aubigny-en-Laonnois","1943-01-01",""
"02034","1","AUDIGNICOURT","Audignicourt","Audignicourt","1943-01-01",""
"02035","1","AUDIGNY","Audigny","Audigny","1943-01-01",""
"02036","1","AUGY","Augy","Augy","1943-01-01",""
"02037","1","AULNOIS SOUS LAON","Aulnois-sous-Laon","Aulnois-sous-Laon","1943-01-01",""
"02038","4","AUTELS","Autels","Les Autels","1943-01-01",""
"02039","1","AUTREMENCOURT","Autremencourt","Autremencourt","1943-01-01",""
"02040","1","AUTREPPES","Autreppes","Autreppes","1943-01-01",""
"02041","1","AUTREVILLE","Autreville","Autreville","1943-01-01",""
"02042","1","AZY SUR MARNE","Azy-sur-Marne","Azy-sur-Marne","1943-01-01",""
"02043","0","BAGNEUX","Bagneux","Bagneux","1943-01-01",""
"02044","0","BANCIGNY","Bancigny","Bancigny","1943-01-01",""
"02045","0","BARBONVAL","Barbonval","Barbonval","1943-01-01","1971-01-01"
"02046","0","BARENTON BUGNY","Barenton-Bugny","Barenton-Bugny","1943-01-01",""
"02047","0","BARENTON CEL","Barenton-Cel","Barenton-Cel","1943-01-01",""
"02048","0","BARENTON SUR SERRE","Barenton-sur-Serre","Barenton-sur-Serre","1943-01-01",""
"02049","0","BARISIS","Barisis","Barisis","1943-01-01","2014-12-06"
"02049","0","BARISIS AUX BOIS","Barisis-aux-Bois","Barisis-aux-Bois","2014-12-06",""
"02050","0","BARZY","Barzy","Barzy","1943-01-01","1956-02-24"
"02050","0","BARZY EN THIERACHE","Barzy-en-Thiérache","Barzy-en-Thiérache","1956-02-24",""
"02051","0","BARZY SUR MARNE","Barzy-sur-Marne","Barzy-sur-Marne","1943-01-01",""
"02052","0","BASSOLES AULERS","Bassoles-Aulers","Bassoles-Aulers","1943-01-01",""
"02053","0","BAULNE EN BRIE","Baulne-en-Brie","Baulne-en-Brie","1943-01-01","2016-01-01"
"02053","0","VALLEES EN CHAMPAGNE","Vallées en Champagne","Vallées en Champagne","2016-01-01",""
"02054","0","BAZOCHES SUR VESLES","Bazoches-sur-Vesles","Bazoches-sur-Vesles","1943-01-01","2022-01-01"
"02054","0","BAZOCHES ET SAINT THIBAUT","Bazoches-et-Saint-Thibaut","Bazoches-et-Saint-Thibaut","2022-01-01",""
"02055","0","BEAUME","Beaumé","Beaumé","1943-01-01",""
"02056","0","BEAUMONT EN BEINE","Beaumont-en-Beine","Beaumont-en-Beine","1943-01-01",""
"02057","0","BEAUREVOIR","Beaurevoir","Beaurevoir","1943-01-01",""
"02058","0","BEAURIEUX","Beaurieux","Beaurieux","1943-01-01",""
"02059","0","BEAUTOR","Beautor","Beautor","1943-01-01",""
"02060","0","BEAUVOIS","Beauvois","Beauvois","1943-01-01","1961-06-22"
"02060","0","BEAUVOIS EN VERMANDOIS","Beauvois-en-Vermandois","Beauvois-en-Vermandois","1961-06-22",""
"02061","0","BECQUIGNY","Becquigny","Becquigny","1943-01-01",""
"02062","0","BELLEAU","Belleau","Belleau","1943-01-01",""
"02063","0","BELLENGLISE","Bellenglise","Bellenglise","1943-01-01",""
"02064","0","BELLEU","Belleu","Belleu","1943-01-01",""
"02065","0","BELLICOURT","Bellicourt","Bellicourt","1943-01-01",""
"02066","0","BENAY","Benay","Benay","1943-01-01",""
"02067","0","BERGUES SUR SAMBRE","Bergues-sur-Sambre","Bergues-sur-Sambre","1943-01-01",""
"02068","0","BERLANCOURT","Berlancourt","Berlancourt","1943-01-01",""
"02069","0","BERLISE","Berlise","Berlise","1943-01-01",""
"02070","0","BERNOT","Bernot","Bernot","1943-01-01",""
"02071","0","BERNY RIVIERE","Berny-Rivière","Berny-Rivière","1943-01-01",""
"02072","0","BERRIEUX","Berrieux","Berrieux","1943-01-01",""
"02073","0","BERRY AU BAC","Berry-au-Bac","Berry-au-Bac","1943-01-01",""
"02074","0","BERTAUCOURT EPOURDON","Bertaucourt-Epourdon","Bertaucourt-Epourdon","1943-01-01",""
"02075","0","BERTHENICOURT","Berthenicourt","Berthenicourt","1943-01-01",""
"02076","0","BERTRICOURT","Bertricourt","Bertricourt","1943-01-01",""
"02077","0","BERZY LE SEC","Berzy-le-Sec","Berzy-le-Sec","1943-01-01","2023-01-01"
"02078","0","BESME","Besmé","Besmé","1943-01-01",""
"02079","0","BESMONT","Besmont","Besmont","1943-01-01",""
"02080","0","BESNY ET LOIZY","Besny-et-Loizy","Besny-et-Loizy","1943-01-01",""
"02081","0","BETHANCOURT EN VAUX","Béthancourt-en-Vaux","Béthancourt-en-Vaux","1943-01-01",""
"02082","0","BEUGNEUX","Beugneux","Beugneux","1943-01-01",""
"02083","0","BEUVARDES","Beuvardes","Beuvardes","1943-01-01",""
"02084","0","BEZU LE GUERY","Bézu-le-Guéry","Bézu-le-Guéry","1943-01-01",""
"02085","0","BEZU SAINT GERMAIN","Bézu-Saint-Germain","Bézu-Saint-Germain","1943-01-01",""
"02086","0","BICHANCOURT","Bichancourt","Bichancourt","1943-01-01",""
"02087","0","BIEUXY","Bieuxy","Bieuxy","1943-01-01",""
"02088","0","BIEVRES","Bièvres","Bièvres","1943-01-01",""
"02089","0","BILLY SUR AISNE","Billy-sur-Aisne","Billy-sur-Aisne","1943-01-01",""
"02090","0","BILLY SUR OURCQ","Billy-sur-Ourcq","Billy-sur-Ourcq","1943-01-01",""
"02091","0","BLANZY LES FISMES","Blanzy-lès-Fismes","Blanzy-lès-Fismes","1943-01-01",""
"02092","0","BLERANCOURDELLE","Blérancourdelle","Blérancourdelle","1943-01-01","1969-01-01"
"02093","0","BLERANCOURT","Blérancourt","Blérancourt","1943-01-01",""
"02094","0","BLESMES","Blesmes","Blesmes","1943-01-01",""
"02095","0","BOHAIN","Bohain","Bohain","1943-01-01","1956-06-08"
"02095","0","BOHAIN EN VERMANDOIS","Bohain-en-Vermandois","Bohain-en-Vermandois","1956-06-08",""
